Topic,TimeQueried,Video_Title,Video_ID,Published_AT,Duration,ViewCount,LikeCount,DislikeCount,favoriteCount,Definition,Caption,Zscore_Trend,Score
Machine Learning,2020-08-22 0:45:34,Deep Learning Frameworks 2019,SJldOOs4vB8,2019-01-22T07:43:39Z,788,153669,4446,156,0,hd,False,1,1.00371651
Machine Learning,2020-08-22 18:04:41,Predicting the Winning Team with Machine Learning,6tQhoUuQrOw,2017-08-23T18:10:18Z,1777,151952,3068,111,0,hd,True,0,1.003616138
Machine Learning,2020-08-22 0:45:34,Deep Learning 1: Introduction to Machine Learning Based AI,iOh7QUZGyiU,2018-11-23T11:25:52Z,6188,118450,1232,11,0,hd,False,1,1.003606706
Machine Learning,2020-08-22 0:45:34,A Beginner&#39;s Guide to Machine Learning with ml5.js,jmznx0Q1fP0,2018-07-31T13:09:44Z,1399,100429,2319,32,0,hd,True,0,1.003532846
Machine Learning,2020-08-22 0:45:34,Scikit-Learn Tutorial | Machine Learning With Scikit-Learn | Sklearn | Python Tutorial | Simplilearn,0Lt9w-BxKFQ,2018-12-07T06:43:39Z,2679,130171,1907,54,0,hd,False,1,1.003456999
Machine Learning,2020-08-22 0:45:34,Supervised vs Unsupervised vs Reinforcement Learning | Data Science Certification Training | Edureka,xtOg44r6dsE,2019-01-29T13:45:12Z,1165,109967,2446,51,0,hd,False,1,1.003442084
Machine Learning,2020-08-22 0:45:34,"Yann LeCun: Deep Learning, ConvNets, and Self-Supervised Learning | Lex Fridman Podcast #36",SGSOCuByo24,2019-08-31T15:55:16Z,4559,93485,2910,52,0,hd,False,1,1.003371968
Machine Learning,2020-08-22 0:45:34,Building a Movie Recommendation Engine | Machine Learning Projects,XoTwndOgXBM,2019-02-03T05:14:57Z,5828,112742,2061,44,0,hd,False,1,1.003370031
Machine Learning,2020-08-22 0:45:34,Making music using new sounds generated with machine learning,iTXU9Z0NYoU,2018-03-13T14:00:30Z,184,360326,6188,463,0,hd,True,0,1.003300513
Machine Learning,2020-08-22 0:45:34,Python Machine Learning Tutorial | Machine Learning Algorithms | Python Training | Edureka,nJKxWbQ1jaw,2017-04-07T04:48:20Z,1392,186980,1501,110,0,hd,False,1,1.003294044
Machine Learning,2020-08-22 18:04:41,Machine Learning - Supervised VS Unsupervised Learning,cfj6yaYE86U,2017-03-14T00:17:05Z,304,148335,1225,58,0,hd,True,0,1.003289843
Machine Learning,2020-08-22 0:45:34,Artificial Neural Network Tutorial | Deep Learning With Neural Networks | Edureka,fv6Qll3laUU,2017-07-28T15:13:50Z,2200,135085,1479,56,0,hd,False,1,1.003204387
Machine Learning,2020-08-22 0:45:34,Andrew Ng on Building a Career in Machine Learning,4kiHsIaK9_w,2018-12-06T17:58:45Z,3624,104870,1632,30,0,hd,False,1,1.00315862
Machine Learning,2020-08-22 0:45:34,Which Programming Language for AI? | Machine Learning,hQyUwF2vaac,2018-06-27T12:30:28Z,360,171696,3364,165,0,hd,False,1,1.003127702
Machine Learning,2020-08-22 0:45:34,"Supervised, Unsupervised and Reinforcement Learning in Artificial Intelligence in Hindi",4dwsSz_fNSQ,2019-06-04T15:58:18Z,569,101761,2532,61,0,hd,False,1,1.003084655
Machine Learning,2020-08-22 0:45:34,Why Python is the LOVE of all coders | Machine Learning | How to study Python? | Anuj Kumar Sharma,Ro7tVOpaHRQ,2020-04-10T15:13:58Z,651,56937,3913,60,0,hd,False,1,1.003068103
Machine Learning,2020-08-22 18:04:41,Lecture 2 - Linear Regression and Gradient Descent | Stanford CS229: Machine Learning (Autumn 2018),4b4MUYve_U8,2020-04-17T20:08:06Z,4697,95609,1411,17,0,hd,True,0,1.003050657
Machine Learning,2020-08-22 18:04:41,1. Artificial Intelligence and Machine Learning,t4K6lney7Zw,2020-06-25T17:31:35Z,4464,63413,2332,16,0,hd,True,0,1.00299055
Machine Learning,2020-08-22 0:45:34,1. Artificial Intelligence and Machine Learning,t4K6lney7Zw,2020-06-25T17:31:35Z,4464,63230,2331,16,0,hd,True,0,1.0029852940000001
Machine Learning,2020-08-22 0:45:34,Machine Learning Tutorial Python - 8:  Logistic Regression (Binary Classification),zM4VZR0px8E,2018-09-07T12:15:33Z,1159,102805,1519,33,0,hd,False,1,1.0029545309999999
Machine Learning,2020-08-22 0:45:34,CUDA Explained - Why Deep Learning uses GPUs,6stDhEA0wFQ,2018-09-09T09:38:06Z,813,88387,1844,34,0,hd,False,1,1.002828289
Machine Learning,2020-08-22 0:45:34,Risto Siilasmaa on Machine Learning,KNMy7NCQDgk,2017-11-12T07:25:56Z,4219,96952,1103,19,0,hd,False,1,1.00280262
Machine Learning,2020-08-22 0:45:34,Powered by TensorFlow: Air Cognizer predicts air quality with machine learning,9r2VVM4nfk8,2020-07-21T16:17:42Z,152,44952,3646,56,0,hd,True,0,1.00265801
Machine Learning,2020-08-22 0:45:34,Stanford CS230: Deep Learning | Autumn 2018 | Lecture 2 - Deep Learning Intuition,AwQHqWyHRpU,2019-03-21T20:01:55Z,4967,93568,1030,21,0,hd,True,0,1.002619121
Machine Learning,2020-08-22 0:45:34,Workshop Data &amp; Machine Learning - Làm sao để bắt đầu?,xvdXi4ejk2w,2018-09-09T03:00:58Z,7997,70164,2054,36,0,hd,False,1,1.002498192
Machine Learning,2020-08-22 0:45:34,"Vừa ăn mỳ vừa lập trình AI, machine learning :))",2okN7BqvE6I,2019-03-05T06:00:28Z,6067,112326,2243,90,0,hd,False,1,1.002477392
Machine Learning,2020-08-22 18:04:41,How do I select features for Machine Learning?,YaKMeAlHgqQ,2018-11-13T17:00:05Z,796,71324,1808,32,0,hd,True,0,1.002426611
Machine Learning,2020-08-22 18:04:41,Reinforcement Learning - Ep. 30 (Deep Learning SIMPLIFIED),e3Jy2vShroE,2016-09-15T22:38:08Z,394,137255,1111,82,0,hd,True,0,1.002397231
Machine Learning,2020-08-22 0:45:34,Machine Learning A Cappella - Overfitting Thriller!,DQWI1kvmwRg,2014-05-12T14:07:42Z,311,95312,1811,64,0,hd,True,0,1.0023061290000002
Machine Learning,2020-08-22 0:45:34,INTRODUCCIÓN A MCHINE LEARNING | #1 Curso de Introducción a Machine Learning,HHqlEnoGk54,2018-04-06T18:58:16Z,495,51037,1638,12,0,hd,True,0,1.00224295
Machine Learning,2020-08-22 0:45:34,Deploy Machine Learning Model using Flask,UbCWoMf80PY,2019-06-16T09:06:04Z,800,74664,1476,35,0,hd,False,1,1.002186898
Machine Learning,2020-08-22 0:45:34,Powered by TensorFlow: Airbnb uses machine learning to help categorize its listing photos,tPb2u9kwh2w,2019-03-06T20:46:23Z,158,70254,888,10,0,hd,True,0,1.002182729
Machine Learning,2020-08-22 0:45:34,Linear Regression - Fun and Easy Machine Learning,CtKeHnfK5uA,2017-06-15T18:10:07Z,467,255302,2842,282,0,hd,False,1,1.002177336
Machine Learning,2020-08-22 0:45:34,Supervised and Unsupervised Learning In Machine Learning | Machine Learning Tutorial | Simplilearn,kE5QZ8G_78c,2018-09-11T16:00:52Z,580,71258,1296,26,0,hd,False,1,1.002165129
Machine Learning,2020-08-22 18:04:41,Deep Learning in JS - Ashi Krishnan - JSConf EU 2018,SV-cgdobtTA,2018-06-06T11:07:44Z,1891,87685,0,0,0,hd,True,0,1.002150502
Machine Learning,2020-08-22 0:45:34,Machine Learning Projects | Machine Learning Project Ideas For Beginners | Edureka,tTijEvJqTzI,2019-04-01T14:12:40Z,1738,78450,1214,33,0,hd,False,1,1.00212299
Machine Learning,2020-08-22 0:45:34,Recurrent Neural Networks (RNN) | RNN LSTM | Deep Learning Tutorial | Tensorflow Tutorial | Edureka,y7qrilE-Zlc,2017-08-22T14:00:23Z,1895,144584,1402,113,0,hd,False,1,1.002111575
Machine Learning,2020-08-22 0:45:34,Automatic Machine Learning,jn-22XyKsgo,2019-07-23T05:37:24Z,761,61528,2268,53,0,hd,False,1,1.002072962
Machine Learning,2020-08-22 0:45:34,Machine Learning Interview Questions and Answers | Machine Learning Interview Preparation | Edureka,t6gOpFLt-Ks,2018-06-22T05:24:16Z,6264,84807,1451,53,0,hd,False,1,1.002016466
Machine Learning,2020-08-22 0:45:34,"The Convergence of Blockchain, Machine Learning, and the Cloud | Steve Lund | TEDxBYU",LSbceOWZvJg,2018-05-01T17:50:19Z,759,132828,1303,101,0,hd,False,1,1.00201389
Machine Learning,2020-08-22 0:45:34,COVID - 19 Outbreak Prediction using Machine Learning | Machine Learning Training | Edureka,_Hi6_JQesSQ,2020-03-29T08:32:12Z,3666,76660,1526,47,0,hd,False,1,1.002007586
Machine Learning,2020-08-22 0:45:34,Mathematics for Machine Learning [Full Course] | Essential Math for Machine Learning | Edureka,1VSZtNYMntM,2020-01-10T14:00:00Z,6370,73284,2109,65,0,hd,False,1,1.001972515
Machine Learning,2020-08-22 0:45:34,A.I. and Machine Learning Master&#39;s Programs at Stevens Institute of Technology,9YXj_ZqC1Uw,2020-07-08T23:56:33Z,31,79841,6,1,0,hd,False,1,1.001940511
Machine Learning,2020-08-22 0:45:34,Sergey Levine: Robotics and Machine Learning | Lex Fridman Podcast #108,kxi-_TT_-Nc,2020-07-14T16:00:40Z,5851,52918,1724,33,0,hd,False,1,1.001888468
Machine Learning,2020-08-22 0:45:34,Python para Machine Learning (Curso - Aula 1),MmSXHCxDwBs,2019-05-10T20:02:16Z,395,30846,1443,2,0,hd,False,1,1.001820226
Machine Learning,2020-08-22 0:45:34,Introducing Firebase Machine Learning,p5-BDRCAkMI,2020-06-16T16:00:37Z,116,52791,768,3,0,hd,True,0,1.001817841
Machine Learning,2020-08-22 0:45:34,Seu primeiro código de Machine Learning com Python!,DNegkxwQJuY,2019-07-08T23:55:29Z,1737,32127,1863,20,0,hd,False,1,1.001774192
Machine Learning,2020-08-22 0:45:34,Machine Learning with R | Machine Learning Algorithms | Data Science Training | Edureka,SeyghJ5cdm4,2018-04-02T14:06:13Z,2436,63196,729,17,0,hd,False,1,1.0017319709999999
Machine Learning,2020-08-22 0:45:34,Deep Learning // Dicionário do Programador,7EpQsB225vs,2019-10-14T13:45:00Z,596,11645,2300,15,0,hd,False,1,1.0017185709999998
Machine Learning,2020-08-22 0:45:34,Predicting Titanic Survivors With Machine Learning,fS70iptz-XU,2017-12-26T17:30:00Z,3070,55931,972,20,0,hd,False,1,1.001673743
Machine Learning,2020-08-22 0:45:34,Robot uses machine learning to harvest lettuce,EFC3OvkVKaQ,2019-07-08T11:43:57Z,47,67460,134,4,0,hd,False,1,1.001668496
Machine Learning,2020-08-22 0:45:34,Reinforcement Learning for Stock Prediction,05NqKJ0v7EE,2018-07-17T00:58:25Z,569,80942,1863,79,0,hd,False,1,1.001660306
Machine Learning,2020-08-22 0:45:34,Supervised Machine Learning: Crash Course Statistics #36,jmLid2x9eKg,2018-10-31T21:24:30Z,711,50361,1222,26,0,hd,True,0,1.001595795
Machine Learning,2020-08-22 0:45:34,Connections between physics and deep learning,5MdSE-N0bxs,2016-08-30T02:20:55Z,3106,53712,976,24,0,hd,False,1,1.001533505
Machine Learning,2020-08-22 0:45:34,Privacy Preserving AI (Andrew Trask) | MIT Deep Learning Series,4zrU54VIK6k,2020-01-19T18:18:52Z,4431,37304,1086,11,0,hd,False,1,1.001504453
Machine Learning,2020-08-22 0:45:34,Art in the age of machine intelligence | Refik Anadol,UxQDG6WQT5s,2020-08-19T13:44:56Z,722,60715,2637,92,0,hd,True,0,1.0014697479999999
Machine Learning,2020-08-22 0:45:34,Stock Prediction using Machine Learning and Python | Machine Learning Training | Edureka,lncoLfue_Y4,2020-04-24T08:30:04Z,1685,44221,978,22,0,hd,False,1,1.001346715
Machine Learning,2020-08-22 18:04:41,Bringing AI and machine learning innovations to healthcare (Google I/O &#39;18),JzB7yS9t1YE,2018-05-10T02:19:12Z,1971,48717,716,18,0,hd,True,0,1.001344664
Machine Learning,2020-08-22 0:45:34,"Efficient Computing for Deep Learning, Robotics, and AI (Vivienne Sze) | MIT Deep Learning Series",WbLQqPw_n88,2020-01-23T20:34:56Z,4729,34833,978,12,0,hd,False,1,1.00133869
Machine Learning,2020-08-22 0:45:34,Best Laptop Configuration For Learning Machine Learning and Deep Learning,iAbhu1DN1n0,2019-09-28T16:28:48Z,617,47548,1687,51,0,hd,False,1,1.0013283590000002
Machine Learning,2020-08-22 0:45:34,Geometric Deep Learning,D3fnGG7cdjY,2018-12-12T16:11:05Z,625,64976,1963,84,0,hd,False,1,1.001234422
Machine Learning,2020-08-22 0:45:34,Machine Learning Algorithm- Which one to choose for your Problem?,38SUUaMX5Rg,2019-05-30T15:30:45Z,1293,29181,1184,18,0,hd,False,1,1.001224941
Machine Learning,2020-08-22 0:45:34,Machine Learning PREREQuisites | what to learn first,kAIdSThbKnE,2019-03-26T14:01:11Z,168,24315,1279,18,0,hd,False,1,1.001178557
Machine Learning,2020-08-22 0:45:34,"Machine Learning Engineer Jobs, Resume &amp; Salary | Machine Learning Engineer Salary Report | Edureka",uMxQI2tJtKQ,2019-01-03T05:41:44Z,1060,67644,1140,64,0,hd,False,1,1.001112263
Machine Learning,2020-08-22 0:45:34,Statistics for Machine Learning  | Statistics Class 10 | Statistics for Data Science | Full Course,o8f2w0Q0ME4,2020-02-18T11:30:02Z,19234,34326,867,18,0,hd,False,1,1.001107682
Machine Learning,2020-08-22 0:45:34,Step By Step Process To Learn Machine Learning Algorithm Efficiently,qPIaYD96sXU,2020-04-24T15:50:32Z,848,23834,1225,19,0,hd,False,1,1.001103069
Machine Learning,2020-08-22 0:45:34,Machine Learning Tutorial Python - 16: Hyper parameter Tuning (GridSearchCV),HdlDYng8g9s,2019-11-23T19:58:19Z,990,25636,797,8,0,hd,False,1,1.001063018
Machine Learning,2020-08-22 0:45:34,สอน Python &amp; Machine Learning เบื้องต้น 12 ชั่วโมงเต็ม [Full Course],kUF5hPfQWaQ,2020-04-19T10:44:45Z,44049,21147,838,5,0,hd,False,1,1.001051076
Machine Learning,2020-08-22 0:45:34,Naive Bayes Classifier in Python | Naive Bayes Algorithm | Machine Learning Algorithm | Edureka,vz_xuxYS2PM,2018-07-26T14:07:41Z,1819,122349,1220,130,0,hd,False,1,1.001048716
Machine Learning,2020-08-22 0:45:34,Random Forest - Fun and Easy Machine Learning,D_2LkhMJcfY,2017-07-12T13:28:50Z,458,394826,4813,556,0,hd,False,1,1.001024064
Machine Learning,2020-08-22 0:45:34,Scalable Machine Learning with Dask,tQBovBvSDvA,2018-04-17T20:25:06Z,1752,28894,493,4,0,hd,False,1,1.00099835
Machine Learning,2020-08-22 0:45:34,Deep learning Tutorial | Deep learning Full Course 2020 |  Complete Deep Learning for Beginners,JMxbypF825w,2020-04-06T11:30:11Z,33956,35240,575,14,0,hd,True,0,1.000994741
Machine Learning,2020-08-22 0:45:34,Reinforcement Learning Tutorial | Reinforcement Learning Example Using Python | Edureka,LzaWrmKL1Z4,2019-01-10T05:33:42Z,2773,54608,1012,51,0,hd,False,1,1.000983137
Machine Learning,2020-08-22 0:45:34,"AI, Deep Learning, and Machine Learning: A Primer",ht6fLrar91U,2017-07-15T23:26:39Z,2814,37919,0,0,0,hd,False,1,1.000929975
Machine Learning,2020-08-22 0:45:34,Accelerated Natural Language Processing 1.2 - Introduction to Machine Learning,qpGGR9e1_Fo,2020-08-07T20:00:07Z,268,25634,382,0,0,hd,False,1,1.000922041
Machine Learning,2020-08-22 0:45:34,Linear Regression Algorithm |  Linear Regression Machine Learning | Linear Regression Full Course,tFi4Y_y-GNM,2020-03-05T11:30:02Z,13926,31016,454,9,0,hd,True,0,1.000909333
Machine Learning,2020-08-22 0:45:34,¿Qué es machine learning?,8_9v3_iiUHs,2018-03-20T16:14:37Z,253,20610,887,14,0,hd,False,1,1.0008755390000001
Machine Learning,2020-08-22 0:45:34,Makine Öğrenmesi (Machine Learning) Hakkında,oQDeVVTzVPA,2018-08-28T18:23:48Z,1352,45279,1290,57,0,hd,False,1,1.000834501
Machine Learning,2020-08-22 0:45:34,Tutorial 48- Naive Bayes&#39; Classifier Indepth Intuition-  Machine Learning,jS1CKhALUBQ,2020-04-20T18:01:29Z,955,17847,660,5,0,hd,False,1,1.000833446
Machine Learning,2020-08-22 0:45:34,4.1 Apa itu machine learning?,keUHfUrlbq0,2018-02-21T15:40:08Z,565,19268,548,6,0,hd,False,1,1.000760063
Machine Learning,2020-08-22 0:45:34,10 Must Have Machine Learning Engineer Skills That Will Get You Hired | ML Engineer Skills | Edureka,Dml0gMJxwWI,2018-12-20T13:43:10Z,581,27708,579,17,0,hd,False,1,1.000746423
Machine Learning,2020-08-22 0:45:34,"Facebook Ads Machine Learning: Smarter Than a Seasoned Media Buyer? | Savannah Sanchez, AWasia 2019",yb67zQY_ds0,2020-03-02T03:12:28Z,2468,18240,590,7,0,hd,True,0,1.0007448829999999
Machine Learning,2020-08-22 0:45:34,Machine Learning for Scent | MIT 6.S191,Z5Pw5eWItiw,2020-04-10T17:00:11Z,2332,20873,340,3,0,hd,False,1,1.000706357
Machine Learning,2020-08-22 0:45:34,Machine learning 1 - 1. 오리엔테이션,LPqmPfhnR1o,2020-08-12T12:20:09Z,196,15673,501,3,0,hd,False,1,1.000702466
Machine Learning,2020-08-22 0:45:34,How to Build a Simple Machine Learning Web App in Python (Streamlit Tutorial Part 2),8M20LyCZDOY,2020-06-12T12:25:54Z,531,11907,543,1,0,hd,False,1,1.000686802
Machine Learning,2020-08-22 0:45:34,The Role of AI and Machine Learning in Mechanical Engineering,pJvG6dr1sQQ,2020-03-05T15:00:35Z,245,17563,400,3,0,hd,True,0,1.000671255
Machine Learning,2020-08-22 0:45:34,Machine Learning: Le Basi (Intelligenza Artificiale) - Gianluca Mauro,iEGE0nxPnnA,2017-12-20T15:06:15Z,919,37355,689,36,0,hd,False,1,1.000645279
Machine Learning,2020-08-22 0:45:34,Apprendre le Machine Learning : Que faire maintenant ??? (30/30),6ThM6GVSzNI,2020-06-07T08:00:02Z,430,6242,632,1,0,hd,False,1,1.0006162140000001
Machine Learning,2020-08-22 18:04:41,Comment se former au Machine Learning,M4NZGlse3RM,2018-12-27T12:00:03Z,596,13034,518,5,0,hd,True,0,1.000606355
Machine Learning,2020-08-22 0:45:34,Top Machine Learning Tools and Frameworks for Beginners | Machine Learning Tutorial | Edureka,v0uVu5__JGg,2019-08-08T05:59:56Z,723,18885,483,11,0,hd,False,1,1.0005896440000002
Machine Learning,2020-08-22 0:45:34,Il tuo primo script di Machine Learning in Python,hSZH6saoLBY,2018-07-31T09:15:50Z,552,20271,521,14,0,hd,False,1,1.0005861520000001
Machine Learning,2020-08-22 0:45:34,Build A Smart AI Chat Bot Using Python &amp; Machine Learning,9KZwRBg4-P0,2020-06-05T19:07:47Z,1955,20199,406,10,0,hd,False,1,1.000584959
Machine Learning,2020-08-22 0:45:34,O que é Deep Learning? #HipstersPontoTube,kryIBKPVZ7A,2020-01-08T14:00:08Z,610,7633,718,7,0,hd,False,1,1.000583042
Machine Learning,2020-08-22 0:45:34,Machine Learning at Amazon India,_wE4-Q8y5Uw,2018-08-21T07:38:30Z,234,21454,101,1,0,hd,False,1,1.000581508
Machine Learning,2020-08-22 0:45:34,Top 10 Machine Learning Algorithms in 2020 | Learn ML in 2020 | Machine Learning Training | Edureka,gN1nQT-lA_k,2020-06-06T07:18:48Z,2436,17200,349,5,0,hd,False,1,1.000578743
Machine Learning,2020-08-22 18:04:41,BigQuery ML: Machine Learning with Standard SQL,6Kska20zQO4,2019-09-20T16:00:00Z,368,12334,380,1,0,hd,True,0,1.000572097
Machine Learning,2020-08-22 18:04:41,Predictive Maintenance &amp; Monitoring using Machine Learning: Demo &amp; Case study (Cloud Next &#39;18),4wneZDEB3VA,2018-07-25T00:26:50Z,2799,24703,424,17,0,hd,True,0,1.000553691
Machine Learning,2020-08-22 0:45:34,Azure Machine Learning Tutorial | Azure Tutorial | Azure Training | Edureka,nNHSlpJMOJs,2018-11-08T14:07:23Z,2184,38647,431,33,0,hd,False,1,1.000545498
Machine Learning,2020-08-22 0:45:34,DEEP LEARNING MEME REVIEW - Episode 1,MIEA8azwu1k,2019-09-05T14:30:00Z,698,15830,485,10,0,hd,False,1,1.000538476
Machine Learning,2020-08-22 0:45:34,4k Godzilla -Destroyer of worlds 3d animation (Upscaled with Machine Learning AI),a5vHaB2jbvI,2020-08-18T14:15:41Z,255,5594,614,4,0,hd,False,1,1.000519833
Machine Learning,2020-08-22 0:45:34,Python for Machine Learning | Machine Learning For Beginners | Great Learning,WN6gEXamQBc,2020-07-27T07:38:32Z,3598,12816,407,5,0,hd,False,1,1.000515766
Machine Learning,2020-08-22 0:45:34,Reinforcement Learning for Trading Practical Examples and Lessons Learned by Dr. Tom Starke,c0gpgCyjTM8,2019-09-05T18:31:51Z,2614,19719,459,15,0,hd,False,1,1.000502779
Machine Learning,2020-08-22 18:04:41,Lecture 11 - Introduction to Neural Networks | Stanford CS229: Machine Learning (Autumn 2018),MfIjxPh6Pys,2020-04-17T20:12:03Z,4814,15325,218,2,0,hd,True,0,1.0004988209999999
Machine Learning,2020-08-22 0:45:34,How machine learning helps identify potholes on Los Angeles roads,NOHLENkL8oE,2019-01-16T18:08:28Z,61,205170,2084,277,0,hd,True,0,1.0004768309999998
Machine Learning,2020-08-22 18:04:41,Lecture 6 - Support Vector Machines | Stanford CS229: Machine Learning (Autumn 2018),lDwow4aOrtg,2020-04-17T20:09:31Z,4857,17592,201,5,0,hd,True,0,1.000474699
Machine Learning,2020-08-22 0:45:34,เริ่มเขียน Machine Learning ใน 5 นาที | Python x Scikit-learn:,lA5MHygnFcg,2020-02-25T10:40:53Z,486,11800,493,9,0,hd,False,1,1.000468005
Machine Learning,2020-08-22 18:04:41,Platform Overview - Machine Learning,QR_LQQ-vvko,2019-05-21T18:00:02Z,304,11219,221,0,0,hd,True,0,1.000444868
Machine Learning,2020-08-22 0:45:34,Autoencoders Tutorial | Autoencoders In Deep Learning | Tensorflow Training | Edureka,nTt_ajul8NY,2018-10-09T14:19:17Z,1438,39432,554,43,0,hd,False,1,1.000436991
Machine Learning,2020-08-22 0:45:34,Machine Learning Jobs | Introduction to Machine Learning,ous4EtqOnaQ,2019-12-06T11:47:42Z,883,16813,256,8,0,hd,True,0,1.000431166
Machine Learning,2020-08-22 0:45:34,De-Ageing With Deepfakes (Machine Learning),Ddx5B-84ebo,2020-06-23T17:15:00Z,59,12017,305,5,0,hd,False,1,1.000417838
Machine Learning,2020-08-22 0:45:34,Tips To Build A Good Data Science / Machine Learning Project (For Your Portfolio),_DFIPvNXvJk,2020-08-16T08:19:19Z,1084,6978,557,9,0,hd,False,1,1.000398893
Machine Learning,2020-08-22 0:45:34,I used machine learning to make the TV Triss Merigold look like the book and video game Triss,peT0Zuf7AfE,2020-08-15T15:09:41Z,84,24839,181,17,0,hd,False,1,1.000370413
Machine Learning,2020-08-22 0:45:34,Machine learning 1- 4. 궁리하는 습관,6w766zMm_dc,2020-08-12T12:23:22Z,277,8805,180,0,0,hd,False,1,1.000354178
Machine Learning,2020-08-22 0:45:34,Machine learning 1 - 5. Teachable machine,F5SUlHhjYCk,2020-08-12T12:23:32Z,504,9519,200,2,0,hd,False,1,1.000342604
Machine Learning,2020-08-22 0:45:34,AI 101: What is Machine Learning? | Accenture,JS4AHSlYm0I,2019-02-19T13:07:30Z,61,13245,80,2,0,hd,False,1,1.0003418309999998
Machine Learning,2020-08-22 0:45:34,The future will not be supervised... | Machine Learning Monthly July 2020,3IKWukTiBfc,2020-08-09T06:06:03Z,1588,6230,245,0,0,hd,False,1,1.000340942
Machine Learning,2020-08-22 0:45:34,Machine learning 1 - 6. 모델,87Ra6xwepFI,2020-08-12T12:23:36Z,160,8026,184,0,0,hd,False,1,1.000338144
Machine Learning,2020-08-22 0:45:34,Machine Learning Bangla Tutorial - Introduction (মেশিন লার্নিং),thZ1MSumZX0,2018-12-11T13:00:12Z,868,13675,0,0,0,hd,False,1,1.000335384
Machine Learning,2020-08-22 0:45:34,Lecture 20 - RL Debugging and Diagnostics | Stanford CS229: Machine Learning (Autumn 2018),pLhPQynL0tY,2020-04-17T20:13:31Z,4363,9605,156,1,0,hd,True,0,1.000333145
Machine Learning,2020-08-22 0:45:34,"Qual è la differenza tra Intelligenza Artificiale, Machine Learning e Deep Learning?",FOOyYEyZIwY,2018-07-13T13:19:24Z,288,7589,276,3,0,hd,False,1,1.000331413
Machine Learning,2020-08-22 0:45:34,Python Machine Learning - Class 1 | Introduction To Machine Learning With Python | Edureka,wR59l579MZI,2020-08-15T05:05:28Z,1454,9952,358,9,0,hd,False,1,1.000319008
Machine Learning,2020-08-22 0:45:34,JAX: Accelerated Machine Learning Research | SciPy 2020 | VanderPlas,z-WSrQDXkuM,2020-07-05T13:14:48Z,1420,5871,225,0,0,hd,False,1,1.000316778
Machine Learning,2020-08-22 0:45:34,[8K AI] Cyberpunk 2077 - Tools of Destruction | Machine Learning AI Upscale,yUSogzgGJ7g,2020-08-14T17:30:00Z,178,11147,167,4,0,hd,False,1,1.000312745
Machine Learning,2020-08-22 0:45:34,How to get machine learning jobs? | Technical Skills Required to Become a Machine Learning Engineer,w-ere0D1od0,2020-02-28T16:24:59Z,1107,7522,280,4,0,hd,False,1,1.00031062
Machine Learning,2020-08-22 0:45:34,Super-Human Performance in Gran Turismo Sport Using Deep Reinforcement Learning,Zeyv1bN9v4A,2020-08-19T14:44:07Z,198,6574,196,1,0,hd,False,1,1.000289527
Machine Learning,2020-08-22 0:45:34,Unsupervised Learning | Clustering and Association Algorithms in Machine Learning | @edureka!,UhVn2WrzMnI,2019-12-06T04:38:48Z,1399,23597,361,26,0,hd,False,1,1.000278188
Machine Learning,2020-08-22 0:45:34,Coronavirus Outbreak Prediction Using Machine Learning | April Update | Simplilearn,o-jPkvZIQNE,2020-04-28T16:18:35Z,3690,8318,234,5,0,hd,False,1,1.0002725940000001
Machine Learning,2020-08-22 0:45:34,Machine Learning Summit: Successfully Use Deep Reinforcement Learning in Testing and NPC Development,Q5RAE73zCKQ,2020-04-27T16:38:53Z,1875,14517,207,11,0,hd,False,1,1.000270561
Machine Learning,2020-08-22 0:45:34,Playstation 5 Machine Learning Patent Discovered - DLSS For the PS5 ? Analysis,YayktAvg2oo,2020-07-29T16:32:46Z,1275,21590,945,45,0,hd,False,1,1.000255238
Machine Learning,2020-08-22 0:45:34,Machine learning 1 - 7. 머신러닝머신,E3wR1d6vcqQ,2020-08-13T14:18:20Z,341,7820,129,2,0,hd,False,1,1.000246411
Machine Learning,2020-08-22 0:45:34,Essential Mathematics for Machine Learning,fNwVPXj_XiQ,2020-05-15T06:39:42Z,188,8701,96,2,0,hd,False,1,1.000242675
Machine Learning,2020-08-22 0:45:34,kaggle 03 | Belajar Machine Learning Dasar dengan Python | Machine Learning Pemula Bahasa Indonesia,DY10uyDy3vQ,2020-01-22T07:37:32Z,2018,5032,182,1,0,hd,False,1,1.000240958
Machine Learning,2020-08-22 18:04:41,Workshop | Managing the Complete Machine Learning Lifecycle with MLflow: 1 of 3,x3cxvsUFVZA,2020-05-06T17:37:41Z,3459,6189,134,1,0,hd,True,0,1.000232472
Machine Learning,2020-08-22 0:45:34,I show 16-inch MacBook Pro&#39;s real-world performance on MACHINE LEARNING algorithms,Lq_XZ8ChxyQ,2020-06-30T18:57:30Z,421,3839,206,3,0,hd,False,1,1.000185686
Machine Learning,2020-08-22 0:45:34,Myths and Realities of Data and Machine Learning in Marketing,kVxNRigNlZg,2019-07-16T18:51:30Z,1102,4999,131,2,0,hd,False,1,1.000178761
Machine Learning,2020-08-22 0:45:34,Machine learning 1 - 13. 독립변수와 종속변수,p2iQSmSH-mI,2020-08-16T12:34:45Z,466,3971,100,0,0,hd,False,1,1.000174186
